iid,sub_class,exit_status,n_turns,n_tools_last10,tool_entropy_last10,tool_diversity_last10,tool_repetition_last10
PyCQA__pyflakes-729,wandering,submitted (exit_context),31,10,0.0,0.1,1.0
Shoobx__mypy-zope-88,wandering,submitted (exit_context),173,10,0.8812908992306927,0.2,0.7
Shoobx__mypy-zope-88,wandering,submitted (exit_context),45,10,1.5219280948873621,0.3,0.4
ameily__cincoconfig-40,wandering,submitted (exit_context),25,10,1.3567796494470397,0.4,0.7
ameily__cincoconfig-40,wandering,submitted (exit_context),46,10,0.9709505944546686,0.2,0.6
ameily__cincoconfig-40,wandering,submitted (exit_context),23,10,0.0,0.1,1.0
ameily__cincoconfig-40,wandering,submitted (exit_context),56,10,2.1709505944546685,0.5,0.3
ameily__cincoconfig-40,wandering,submitted (exit_context),64,10,1.0,0.2,0.5
andialbrecht__sqlparse-445,wandering,submitted (exit_context),49,10,1.5709505944546684,0.3,0.4
andialbrecht__sqlparse-445,wandering,submitted (exit_context),166,10,1.5709505944546684,0.3,0.4
andialbrecht__sqlparse-445,wandering,submitted (exit_context),46,10,1.295461844238322,0.3,0.6
andialbrecht__sqlparse-445,wandering,submitted (exit_context),41,10,1.5709505944546684,0.3,0.4
andialbrecht__sqlparse-445,wandering,submitted (exit_context),46,10,1.9219280948873623,0.4,0.4
andialbrecht__sqlparse-445,wandering,submitted (exit_context),40,10,1.4854752972273344,0.3,0.5
andialbrecht__sqlparse-445,wandering,submitted (exit_context),46,10,1.3709505944546687,0.3,0.6
andialbrecht__sqlparse-445,wandering,submitted (exit_context),78,10,1.3709505944546687,0.3,0.6
andialbrecht__sqlparse-445,wandering,submitted (exit_context),35,10,1.4854752972273344,0.3,0.5
andialbrecht__sqlparse-445,wandering,submitted (exit_context),50,10,1.9709505944546686,0.4,0.3
andialbrecht__sqlparse-445,wandering,submitted (exit_context),31,10,1.9219280948873623,0.4,0.4
andialbrecht__sqlparse-445,wandering,submitted (exit_context),74,10,2.1709505944546685,0.5,0.3
andialbrecht__sqlparse-445,wandering,submitted (exit_context),29,10,1.0,0.2,0.5
andialbrecht__sqlparse-445,wandering,submitted (exit_context),37,10,1.0,0.2,0.5
andialbrecht__sqlparse-445,wandering,submitted (exit_context),37,10,0.8812908992306927,0.2,0.7
andialbrecht__sqlparse-445,wandering,submitted (exit_context),30,10,0.0,0.1,1.0
andialbrecht__sqlparse-445,wandering,submitted (exit_context),38,10,0.0,0.1,1.0
andialbrecht__sqlparse-445,wandering,submitted (exit_context),38,10,1.0,0.2,0.5
andialbrecht__sqlparse-445,wandering,submitted (exit_context),150,10,1.7709505944546688,0.5,0.6
andialbrecht__sqlparse-445,wandering,submitted (exit_context),33,10,1.5709505944546684,0.3,0.4
andialbrecht__sqlparse-445,wandering,submitted (exit_context),37,10,0.0,0.1,1.0
andialbrecht__sqlparse-445,wandering,submitted (exit_context),30,10,0.0,0.1,1.0
andialbrecht__sqlparse-445,wandering,submitted (exit_context),37,10,0.8812908992306927,0.2,0.7
andialbrecht__sqlparse-445,wandering,submitted (exit_context),127,10,0.7219280948873623,0.2,0.8
andialbrecht__sqlparse-445,wandering,submitted (exit_context),38,10,1.0,0.2,0.5
andialbrecht__sqlparse-445,wandering,submitted (exit_context),39,10,1.0,0.2,0.5
andialbrecht__sqlparse-445,wandering,submitted (exit_context),37,10,1.0,0.2,0.5
andialbrecht__sqlparse-445,wandering,submitted (exit_context),31,10,0.0,0.1,1.0
andialbrecht__sqlparse-445,wandering,submitted (exit_context),72,10,1.3709505944546687,0.3,0.6
andialbrecht__sqlparse-445,wandering,submitted (exit_context),104,10,0.0,0.1,1.0
andialbrecht__sqlparse-445,wandering,submitted (exit_context),41,10,1.0,0.2,0.5
andialbrecht__sqlparse-445,wandering,submitted (exit_context),69,10,1.5709505944546684,0.3,0.4
andialbrecht__sqlparse-445,wandering,submitted (exit_context),91,10,1.8464393446710154,0.4,0.4
andialbrecht__sqlparse-445,wandering,submitted (exit_context),33,10,1.0,0.2,0.5
andialbrecht__sqlparse-445,wandering,submitted (exit_context),46,10,1.0,0.2,0.5
andialbrecht__sqlparse-445,wandering,submitted (exit_context),45,10,2.1709505944546685,0.5,0.3
andialbrecht__sqlparse-445,wandering,submitted (exit_context),74,10,1.7609640474436812,0.4,0.5
andialbrecht__sqlparse-445,wandering,submitted (exit_context),39,10,1.0,0.2,0.5
andialbrecht__sqlparse-445,wandering,submitted (exit_context),42,10,1.8954618442383218,0.4,0.3
andialbrecht__sqlparse-445,wandering,submitted (exit_context),51,10,1.721928094887362,0.4,0.4
andialbrecht__sqlparse-445,wandering,submitted (exit_context),106,10,1.0,0.2,0.5
andialbrecht__sqlparse-445,wandering,submitted (exit_context),208,10,1.5219280948873621,0.3,0.4
andialbrecht__sqlparse-445,wandering,submitted (exit_context),36,10,0.9709505944546686,0.2,0.6
asottile__pyupgrade-208,wandering,submitted (exit_context),46,10,0.8812908992306927,0.2,0.7
asottile__pyupgrade-208,wandering,submitted (exit_context),27,10,0.4689955935892812,0.2,0.9
asottile__pyupgrade-208,wandering,submitted (exit_context),44,10,0.0,0.1,1.0
asottile__pyupgrade-208,wandering,submitted (exit_context),46,10,2.2464393446710154,0.5,0.3
asottile__pyupgrade-208,wandering,submitted (exit_context),30,10,0.0,0.1,1.0
asottile__pyupgrade-208,wandering,submitted (exit_context),33,10,0.7219280948873623,0.2,0.8
asottile__pyupgrade-208,wandering,submitted (exit_context),39,10,0.0,0.1,1.0
asottile__pyupgrade-208,wandering,submitted (exit_context),36,10,0.8812908992306927,0.2,0.7
asottile__pyupgrade-208,wandering,submitted (exit_context),33,10,0.4689955935892812,0.2,0.9
asottile__pyupgrade-208,wandering,submitted (exit_context),30,10,1.0,0.2,0.5
asottile__pyupgrade-208,wandering,submitted (exit_context),42,10,2.721928094887362,0.7,0.2
asottile__pyupgrade-208,wandering,submitted (exit_context),59,10,0.9709505944546686,0.2,0.6
asottile__pyupgrade-208,wandering,submitted (exit_context),41,10,1.0,0.2,0.5
astarte-platform__astarte-device-sdk-python-98,wandering,submitted (exit_context),52,10,0.8812908992306927,0.2,0.7
astarte-platform__astarte-device-sdk-python-98,wandering,submitted (exit_context),51,10,1.1567796494470395,0.3,0.7
astarte-platform__astarte-device-sdk-python-98,wandering,submitted (exit_context),80,10,1.0,0.2,0.5
betodealmeida__shillelagh-340,wandering,submitted (exit_context),36,10,0.0,0.1,1.0
canonical__charmcraft-403,wandering,submitted (exit_context),62,10,1.0,0.2,0.5
canonical__charmcraft-403,wandering,submitted (exit_context),48,10,0.4689955935892812,0.2,0.9
canonical__charmcraft-530,wandering,submitted (exit_context),16,10,0.9219280948873623,0.3,0.8
canonical__charmcraft-530,wandering,submitted (exit_context),24,10,0.0,0.1,1.0
cekit__cekit-510,wandering,submitted (exit_context),6,6,1.9182958340544893,0.6666666666666666,0.3333333333333333
cekit__cekit-510,wandering,submitted (exit_context),93,10,1.0,0.2,0.5
cekit__cekit-510,wandering,submitted (exit_context),37,10,1.8464393446710154,0.4,0.4
cekit__cekit-510,wandering,submitted (exit_context),31,10,0.8812908992306927,0.2,0.7
cekit__cekit-510,wandering,submitted (exit_context),106,10,0.9709505944546686,0.2,0.6
cekit__cekit-510,wandering,submitted (exit_context),101,10,0.0,0.1,1.0
cookiecutter__cookiecutter-839,wandering,submitted (exit_context),14,10,1.9709505944546686,0.4,0.3
cookiecutter__cookiecutter-839,wandering,submitted (exit_context),43,10,0.0,0.1,1.0
cookiecutter__cookiecutter-839,wandering,submitted (exit_context),106,10,0.0,0.1,1.0
dandi__dandi-cli-59,wandering,submitted (exit_context),125,10,1.0,0.2,0.5
dandi__dandi-cli-59,wandering,submitted (exit_context),35,10,1.9709505944546686,0.4,0.3
dandi__dandi-cli-59,wandering,submitted (exit_context),198,10,3.1219280948873624,0.9,0.2
datosgobar__pydatajson-212,wandering,submitted (exit_context),20,10,0.0,0.1,1.0
datosgobar__pydatajson-212,wandering,submitted (exit_context),33,10,0.7219280948873623,0.2,0.8
datosgobar__pydatajson-212,wandering,submitted (exit_context),43,10,0.0,0.1,1.0
docker__docker-py-822,wandering,submitted (exit_context),64,10,3.321928094887362,1.0,0.1
docker__docker-py-822,wandering,submitted (exit_context),45,10,2.6464393446710153,0.7,0.3
docker__docker-py-822,wandering,submitted (exit_context),59,10,1.0,0.2,0.5
docker__docker-py-822,wandering,submitted (exit_context),60,10,1.7219280948873623,0.4,0.4
docker__docker-py-822,wandering,submitted (exit_context),163,10,0.0,0.1,1.0
docker__docker-py-822,wandering,submitted (exit_context),60,10,1.0,0.2,0.5
eEcoLiDAR__laserchicken-135,wandering,submitted (exit_context),36,10,1.0,0.2,0.5
eEcoLiDAR__laserchicken-135,wandering,submitted (exit_context),50,10,1.295461844238322,0.3,0.6
eWaterCycle__grpc4bmi-133,wandering,submitted (exit_context),23,10,1.0,0.2,0.5
ebroecker__canmatrix-470,wandering,submitted (exit_context),31,10,1.0,0.2,0.5
ebroecker__canmatrix-470,wandering,submitted (exit_context),35,10,1.4854752972273344,0.3,0.5
ebroecker__canmatrix-470,wandering,submitted (exit_context),29,10,1.0,0.2,0.5
facelessuser__pymdown-extensions-2039,wandering,submitted (exit_context),50,10,1.5709505944546684,0.3,0.4
facelessuser__pymdown-extensions-2039,wandering,submitted (exit_context),31,10,0.8812908992306927,0.2,0.7
facelessuser__pymdown-extensions-2039,wandering,submitted (exit_context),136,10,1.3609640474436813,0.3,0.5
facelessuser__pymdown-extensions-2039,wandering,submitted (exit_context),40,10,2.4464393446710155,0.6,0.3
facelessuser__pymdown-extensions-2039,wandering,submitted (exit_context),38,10,0.9709505944546686,0.2,0.6
facelessuser__pymdown-extensions-2039,wandering,submitted (exit_context),32,10,0.0,0.1,1.0
fair-workflows__nanopub-140,wandering,submitted (exit_context),22,10,0.7219280948873623,0.2,0.8
fair-workflows__nanopub-140,wandering,submitted (exit_context),29,10,0.4689955935892812,0.2,0.9
fair-workflows__nanopub-140,wandering,submitted (exit_context),30,10,2.1709505944546685,0.5,0.3
fair-workflows__nanopub-140,wandering,submitted (exit_context),56,10,1.9709505944546686,0.4,0.3
fair-workflows__nanopub-140,wandering,submitted (exit_context),27,10,0.0,0.1,1.0
fair-workflows__nanopub-140,wandering,submitted (exit_context),10,10,2.321928094887362,0.6,0.4
fatiando__pooch-171,wandering,submitted (exit_context),36,10,1.4854752972273344,0.3,0.5
fatiando__pooch-171,wandering,submitted (exit_context),14,10,0.0,0.1,1.0
fatiando__pooch-171,wandering,submitted (exit_context),22,10,0.4689955935892812,0.2,0.9
fatiando__pooch-171,wandering,submitted (exit_context),15,10,1.3567796494470397,0.4,0.7
fatiando__pooch-171,wandering,submitted (exit_context),44,10,1.0,0.2,0.5
gibsramen__evident-23,wandering,submitted (exit_context),45,10,1.5709505944546684,0.3,0.4
glotzerlab__signac-323,wandering,submitted (exit_context),33,10,0.8812908992306927,0.2,0.7
glotzerlab__signac-323,wandering,submitted (exit_context),43,10,1.9709505944546686,0.4,0.3
glotzerlab__signac-323,wandering,submitted (exit_context),34,10,2.4464393446710155,0.6,0.3
glotzerlab__signac-323,wandering,submitted (exit_context),35,10,1.0,0.2,0.5
googleapis__python-api-core-546,wandering,submitted (exit_context),37,10,1.0,0.2,0.5
iterative__dvc-2424,wandering,submitted (exit_context),65,10,0.0,0.1,1.0
iterative__dvc-2424,wandering,submitted (exit_context),37,10,0.0,0.1,1.0
iterative__dvc-2424,wandering,submitted (exit_context),50,10,1.8464393446710154,0.4,0.4
iterative__dvc-2424,wandering,submitted (exit_context),47,10,2.2464393446710154,0.5,0.3
iterative__dvc-2424,wandering,submitted (exit_context),44,10,0.0,0.1,1.0
iterative__dvc-2424,wandering,submitted (exit_context),53,10,0.0,0.1,1.0
iterative__dvc-2424,wandering,submitted (exit_context),52,10,0.0,0.1,1.0
iterative__dvc-2424,wandering,submitted (exit_context),40,10,0.9709505944546686,0.2,0.6
iterative__dvc-3349,wandering,submitted (exit_context),41,10,1.0,0.2,0.5
iterative__dvc-3349,wandering,submitted (exit_context),42,10,0.0,0.1,1.0
iterative__dvc-3349,wandering,submitted (exit_context),53,10,1.0,0.2,0.5
iterative__dvc-3349,wandering,submitted (exit_context),49,10,0.0,0.1,1.0
iterative__dvc-3349,wandering,submitted (exit_context),332,10,0.0,0.1,1.0
iterative__dvc-3534,wandering,submitted (exit_context),46,10,1.3609640474436813,0.3,0.5
iterative__dvc-3534,wandering,submitted (exit_context),292,10,0.0,0.1,1.0
iterative__dvc-3534,wandering,submitted (exit_context),56,10,0.0,0.1,1.0
iterative__dvc-3534,wandering,submitted (exit_context),43,10,1.0,0.2,0.5
iterative__dvc-3534,wandering,submitted (exit_context),44,10,1.0,0.2,0.5
iterative__dvc-3534,wandering,submitted (exit_context),48,10,1.0,0.2,0.5
iterative__dvc-3726,wandering,submitted (exit_context),49,10,1.3567796494470397,0.4,0.7
iterative__dvc-3726,wandering,submitted (exit_context),39,10,0.0,0.1,1.0
iterative__dvc-3726,wandering,submitted (exit_context),26,10,0.4689955935892812,0.2,0.9
iterative__dvc-3726,wandering,submitted (exit_context),51,27,1.3742527851322262,0.3,0.5185185185185185
iterative__dvc-3726,wandering,submitted (exit_context),37,10,0.0,0.1,1.0
iterative__dvc-3726,wandering,submitted (exit_context),65,10,1.5709505944546684,0.3,0.4
iterative__dvc-3726,wandering,submitted (exit_context),17,10,0.0,0.1,1.0
iterative__dvc-3726,wandering,submitted (exit_context),25,10,0.0,0.1,1.0
iterative__dvc-8129,wandering,submitted (exit_context),46,10,0.0,0.1,1.0
iterative__dvc-8129,wandering,submitted (exit_context),51,10,1.0,0.2,0.5
iterative__dvc-8129,wandering,submitted (exit_context),41,10,0.0,0.1,1.0
iterative__dvc-8129,wandering,submitted (exit_context),46,10,1.0,0.2,0.5
iterative__dvc-8425,wandering,submitted (exit_context),53,10,0.0,0.1,1.0
iterative__dvc-8425,wandering,submitted (exit_context),52,10,2.446439344671016,0.6,0.3
iterative__dvc-8425,wandering,submitted (exit_context),74,10,0.7219280948873623,0.2,0.8
iterative__dvc-9212,wandering,submitted (exit_context),52,10,1.0,0.2,0.5
iterative__dvc-9212,wandering,submitted (exit_context),69,10,0.8812908992306927,0.2,0.7
iterative__dvc-9212,wandering,submitted (exit_context),56,10,0.0,0.1,1.0
iterative__dvc-9212,wandering,submitted (exit_context),69,10,1.0,0.2,0.5
iterative__dvc-9212,wandering,submitted (exit_context),96,10,1.8464393446710154,0.4,0.4
iterative__dvc-9212,wandering,submitted (exit_context),36,10,1.5709505944546684,0.3,0.4
iterative__dvc-9212,wandering,submitted (exit_context),17,10,0.9709505944546686,0.2,0.6
konradhalas__dacite-216,wandering,submitted (exit_context),46,10,2.1219280948873624,0.5,0.4
konradhalas__dacite-216,wandering,submitted (exit_context),81,10,1.5709505944546684,0.3,0.4
konradhalas__dacite-216,wandering,submitted (exit_context),36,10,0.0,0.1,1.0
konradhalas__dacite-216,wandering,submitted (exit_context),46,10,2.321928094887362,0.5,0.2
marshmallow-code__apispec-webframeworks-64,wandering,submitted (exit_context),62,10,0.9709505944546686,0.2,0.6
multiply-org__multiply-ui-13,wandering,submitted (exit_context),49,10,1.0,0.2,0.5
multiply-org__multiply-ui-13,wandering,submitted (exit_context),109,10,1.4854752972273344,0.3,0.5
package-url__packageurl-python-29,wandering,submitted (exit_context),48,10,1.0,0.2,0.5
package-url__packageurl-python-29,wandering,submitted (exit_context),39,10,0.9709505944546686,0.2,0.6
package-url__packageurl-python-29,wandering,submitted (exit_context),46,10,0.0,0.1,1.0
package-url__packageurl-python-29,wandering,submitted (exit_context),28,10,0.7219280948873623,0.2,0.8
package-url__packageurl-python-29,wandering,submitted (exit_context),48,10,0.9219280948873623,0.3,0.8
pydantic__pydantic-2167,wandering,submitted (exit_context),27,10,1.0,0.2,0.5
pydantic__pydantic-2167,wandering,submitted (exit_context),36,10,0.9709505944546686,0.2,0.6
pydantic__pydantic-2167,wandering,submitted (exit_context),37,10,2.2464393446710154,0.5,0.3
pydantic__pydantic-2167,wandering,submitted (exit_context),41,10,1.5709505944546687,0.4,0.6
pydantic__pydantic-2167,wandering,submitted (exit_context),49,10,1.0,0.2,0.5
pydantic__pydantic-2167,wandering,submitted (exit_context),17,10,0.4689955935892812,0.2,0.9
pydantic__pydantic-2167,wandering,submitted (exit_context),53,10,0.0,0.1,1.0
pydantic__pydantic-2167,wandering,submitted (exit_context),35,10,1.570950594454669,0.4,0.6
pydantic__pydantic-2167,wandering,submitted (exit_context),17,10,0.4689955935892812,0.2,0.9
pydantic__pydantic-2167,wandering,submitted (exit_context),41,10,2.321928094887362,0.5,0.2
pydantic__pydantic-2167,wandering,submitted (exit_context),42,10,0.0,0.1,1.0
pydantic__pydantic-2167,wandering,submitted (exit_context),29,10,2.170950594454669,0.5,0.3
pydantic__pydantic-2167,wandering,submitted (exit_context),31,10,0.8812908992306927,0.2,0.7
pydantic__pydantic-2167,wandering,submitted (exit_context),29,10,1.5709505944546684,0.3,0.4
pylint-dev__astroid-1092,wandering,submitted (exit_context),37,10,0.9709505944546686,0.2,0.6
pylint-dev__astroid-984,wandering,submitted (exit_context),42,10,0.0,0.1,1.0
ramonsaraiva__pubg-python-87,wandering,submitted (exit_context),65,10,1.4854752972273344,0.3,0.5
repobee__repobee-feedback-24,wandering,submitted (exit_context),108,10,1.5709505944546684,0.3,0.4
repobee__repobee-feedback-24,wandering,submitted (exit_context),34,10,1.0,0.2,0.5
repobee__repobee-feedback-24,wandering,submitted (exit_context),37,10,1.3709505944546687,0.3,0.6
rust-lang__highfive-249,wandering,submitted (exit_context),43,10,0.0,0.1,1.0
rust-lang__highfive-249,wandering,submitted (exit_context),218,10,0.0,0.1,1.0
rust-lang__highfive-249,wandering,submitted (exit_context),45,10,1.5709505944546684,0.3,0.4
rust-lang__highfive-249,wandering,submitted (exit_context),32,10,0.0,0.1,1.0
rust-lang__highfive-249,wandering,submitted (exit_context),35,10,0.0,0.1,1.0
rust-lang__highfive-249,wandering,submitted (exit_context),33,10,0.0,0.1,1.0
rust-lang__highfive-249,wandering,submitted (exit_context),34,10,0.0,0.1,1.0
sqlfluff__sqlfluff-2625,wandering,submitted (exit_context),38,20,0.0,0.1,1.0
sqlfluff__sqlfluff-2625,wandering,submitted (exit_context),8,8,1.5487949406953985,0.5,0.625
sqlfluff__sqlfluff-3700,wandering,submitted (exit_context),25,15,1.584962500721156,0.3,0.3333333333333333
sqlfluff__sqlfluff-3700,wandering,submitted (exit_context),67,10,2.4464393446710155,0.6,0.3
tobymao__sqlglot-3092,wandering,submitted (exit_context),187,10,0.0,0.1,1.0
tobymao__sqlglot-3092,wandering,submitted (exit_context),53,10,1.0,0.2,0.5
tobymao__sqlglot-3092,wandering,submitted (exit_context),16,10,2.6464393446710153,0.7,0.3
tobymao__sqlglot-3092,wandering,submitted (exit_context),97,10,1.5709505944546684,0.3,0.4
tobymao__sqlglot-3092,wandering,submitted (exit_context),31,10,2.246439344671016,0.5,0.3
tobymao__sqlglot-3092,wandering,submitted (exit_context),17,10,1.9609640474436814,0.5,0.5
tobymao__sqlglot-3092,wandering,submitted (exit_context),9,9,2.725480556997868,0.7777777777777778,0.2222222222222222
